WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
VIGNACOURT SE,50.00113723,2.195106656,2570,11102.4,France,Picardie,FRE2,FR,1850.4
VILLERS-BOCAGE - BERTANGLES - SE,49.98857907,2.309814966,1950,8424,France,Picardie,FRE2,FR,1404
VILLERS-BRETONNEUX SE,49.8640529,2.504015442,8000,34560,France,Picardie,FRE2,FR,5760
URVILLERS02,49.79329543,3.296250445,3600,15552,France,Picardie,FRE2,FR,2592
DENAIN-WAVRECHAIN-SOUS-DENAIN,50.32610845,3.417461176,40500,174960,France,Nord-Pas de Calais,FRE1,FR,29160
DOUCHY-LES-MINES-NOYELLES-SUR-SELLE,50.28115537,3.392008032,16050,69336,France,Nord-Pas de Calais,FRE1,FR,11556
NEUVILLE-SUR-ESCAUT-NOUVELLE,50.29499739,3.341825087,3000,12960,France,Nord-Pas de Calais,FRE1,FR,2160
BAPAUME ZI SE,50.11011383,2.868505147,4500,19440,France,Nord-Pas de Calais,FRE1,FR,3240
CALAIS-COULOGNE,50.93733256,1.849863649,42667,184321.44,France,Nord-Pas de Calais,FRE1,France,30720.24
LEULINGHEM,50.73008179,2.174936135,3750,16200,France,Nord-Pas de Calais,FRE1,FR,2700
NOEUX LES MINES (NELLE) SE,50.48983031,2.666266106,27183,117430.56,France,Nord-Pas de Calais,FRE1,FR,19571.76
SAINT-OMER,50.77219858,2.261591953,78333,338398.56,France,Nord-Pas de Calais,FRE1,FR,56399.76
LONGUEAU AGGLOMERATION SE (JULES VERNE),49.87823389,2.368709201,17733,76606.56,France,Picardie,FRE2,FR,12767.76
BAZEILLES,49.67197104,4.994394836,8000,34560,France,Champagne-Ardenne,FRF2,FR,5760
CARIGNAN,49.63025351,5.161125356,3400,14688,France,Champagne-Ardenne,FRF2,FR,2448
CHARLEVILLE-MEZIERES,49.7657083,4.730224285,117000,505440,France,Champagne-Ardenne,FRF2,FR,84240
DONCHERY,49.69944436,4.857184277,3800,16416,France,Champagne-Ardenne,FRF2,FR,2736
FUMAY,50.003338,4.696276836,9000,38880,France,Champagne-Ardenne,FRF2,FR,6480
LUMES,49.7335248,4.781423581,2000,8640,France,Champagne-Ardenne,FRF2,FR,1440
MONTHERME,49.87292389,4.729535724,3200,13824,France,Champagne-Ardenne,FRF2,FR,2304
MOUZON,49.61299181,5.067207905,4500,19440,France,Champagne-Ardenne,FRF2,FR,3240
NOUVION-SUR-MEUSE,49.69865838,4.809115094,2500,10800,France,Champagne-Ardenne,FRF2,FR,1800
NOUZONVILLE,49.83187531,4.746650045,11000,47520,France,Champagne-Ardenne,FRF2,FR,7920
POURU-ST-REMY,49.66955598,5.087439264,1800,7776,France,Champagne-Ardenne,FRF2,FR,1296
REMILLY-AILLICOURT,49.65522844,4.991458818,3000,12960,France,Champagne-Ardenne,FRF2,FR,2160
REVIN,49.94531212,4.645280247,12000,51840,France,Champagne-Ardenne,FRF2,FR,8640
GLAIRE SEDAN,49.71068987,4.925908428,48650,210168,France,Champagne-Ardenne,FRF2,FR,35028
VIREUX-MOLHAIN,50.09131227,4.709379838,5500,23760,France,Champagne-Ardenne,FRF2,FR,3960
VRIGNE-AUX-BOIS,49.72668359,4.841369309,8000,34560,France,Champagne-Ardenne,FRF2,FR,5760
VAL-DE-MEUSE,47.98748415,5.517343849,7500,32400,France,Champagne-Ardenne,FRF2,FR,5400
BACCARAT,48.4545584,6.734943343,6000,25920,France,Lorraine,FRF3,FR,4320
BRIEY_54,49.24111547,5.945879117,16000,69120,France,Lorraine,FRF3,FR,11520
RAON-BERTRICHAMPS,48.4173132,6.824869965,8340,36028.8,France,Lorraine,FRF3,FR,6004.8
DAMELEVIERES NOUVELLE STATION,48.56066792,6.371570283,9000,38880,France,Lorraine,FRF3,FR,6480
BOUXIERES AUX DAMES,48.75653396,6.154332791,4500,19440,France,Lorraine,FRF3,FR,3240
CUSTINES,48.79070131,6.140352301,3700,15984,France,Lorraine,FRF3,FR,2664
DIEULOUARD,48.84734647,6.073332292,5000,21600,France,Lorraine,FRF3,FR,3600
DOMBASLE SUR MEURTHE,48.617685,6.344515135,10000,43200,France,Lorraine,FRF3,FR,7200
FONTENOY,48.70378981,5.970169313,4000,17280,France,Lorraine,FRF3,FR,2880
JARNY,49.17304933,5.893910295,17488,75548.16,France,Lorraine,FRF3,FR,12591.36
JOEUF MOYEUVRE-GRANDE,49.23722611,6.030550702,51000,220320,France,Lorraine,FRF3,FR,36720
LAY-SAINT-CHRISTOPHE,48.7432261,6.18194668,5760,24883.2,France,Lorraine,FRF3,FR,4147.2
LEXY_54,49.4926403,5.733327668,4000,17280,France,Lorraine,FRF3,FR,2880
LIVERDUN NOUVELLE STATION,48.74789639,6.0682245,8800,38016,France,Lorraine,FRF3,FR,6336
LONGUYON_54,49.44315001,5.580974731,5333,23038.56,France,Lorraine,FRF3,FR,3839.76
LONGWY,49.48751327,5.722191235,64000,276480,France,Lorraine,FRF3,FR,46080
LUNEVILLE,48.58377081,6.475434807,34000,146880,France,Lorraine,FRF3,FR,24480
MAXEVILLE,48.71227185,6.173762942,500000,2160000,France,Lorraine,FRF3,FR,360000
NEUVES MAISONS,48.6131317,6.091031312,27000,116640,France,Lorraine,FRF3,FR,19440
PAGNY-SUR-MOSELLE,48.97577701,6.029938883,5000,21600,France,Lorraine,FRF3,FR,3600
PIENNES-2,49.31637636,5.774552708,5770,24926.4,France,Lorraine,FRF3,FR,4154.4
PONT A MOUSSON,48.91920264,6.04967976,34250,147960,France,Lorraine,FRF3,FR,24660
ROSIERES-AUX-SALINES,48.59981243,6.331400712,3200,13824,France,Lorraine,FRF3,FR,2304
VARANGEVILLE,48.64587468,6.296036325,12500,54000,France,Lorraine,FRF3,FR,9000
TOUL,48.68663313,5.908524336,27000,116640,France,Lorraine,FRF3,FR,19440
AINGERAY,48.74434154,6.0084598,4200,18144,France,Lorraine,FRF3,FR,3024
COMMERCY,48.76597149,5.584576909,12500,54000,France,Lorraine,FRF3,FR,9000
ANCEMONT,49.07564584,5.407974597,4000,17280,France,Lorraine,FRF3,FR,2880
ETAIN NOUVELLE,49.20821838,5.633445326,4062,17547.84,France,Lorraine,FRF3,FR,2924.64
MONTMEDY NOUVELLE,49.51346945,5.366892494,3900,16848,France,Lorraine,FRF3,FR,2808
CHAUVONCOURT/SAINT-MIHIEL,48.90446747,5.534691038,9000,38880,France,Lorraine,FRF3,FR,6480
STENAY,49.49498606,5.180299311,7500,32400,France,Champagne-Ardenne,FRF2,FR,5400
VAUCOULEURS,48.62352342,5.67535367,3000,12960,France,Lorraine,FRF3,FR,2160
BELLEVILLE/MEUSE VERDUN,49.17704929,5.367980735,52500,226800,France,Lorraine,FRF3,FR,37800
VASPERVILLER,48.63839685,7.060434646,4820,20822.4,France,Lorraine,FRF3,FR,3470.4
VALLEE DE L'ORNE,49.2723987,6.165183507,70000,302400,France,Lorraine,FRF3,FR,50400
ARGANCY,49.2001656,6.203107269,3400,14688,France,Lorraine,FRF3,FR,2448
AUDUN-LE-TICHE,49.48355183,5.962347767,23000,99360,France,Lorraine,FRF3,FR,16560
AY SUR MOSELLE,49.24017761,6.201066588,19300,83376,France,Lorraine,FRF3,FR,13896
HAUTE VIGNEULLES,49.07944351,6.539884557,5200,22464,France,Lorraine,FRF3,FR,3744
BITCHE,49.06190561,7.428766893,8700,37584,France,Lorraine,FRF3,FR,6264
BOULAY,49.18171983,6.478723518,13583,58678.56,France,Lorraine,FRF3,FR,9779.76
KERBACH,49.15650421,6.973322951,23000,99360,France,Lorraine,FRF3,FR,16560
BOUZONVILLE,49.30364026,6.528058349,7500,32400,France,Lorraine,FRF3,FR,5400
TALANGE,49.24782633,6.175854472,55700,240624,France,Lorraine,FRF3,FR,40104
L'HOPITAL,49.15608109,6.748682504,10800,46656,France,Lorraine,FRF3,FR,7776
CATTENOM,49.42683767,6.268265631,4000,17280,France,Lorraine,FRF3,FR,2880
CHATEAU-SALINS,48.81441835,6.500874515,3500,15120,France,Lorraine,FRF3,FR,2520
CORNY-SUR-MOSELLE,49.04131687,6.061729721,1800,7776,France,Lorraine,FRF3,FR,1296
COURCELLES-CHAUSSY,49.11418718,6.3911907,4800,20736,France,Lorraine,FRF3,FR,3456
CREHANGE,49.0526045,6.572685327,16000,69120,France,Lorraine,FRF3,FR,11520
CREUTZWALD,49.21557702,6.694717723,23000,99360,France,Lorraine,FRF3,FR,16560
DIEUZE,48.80903507,6.706798727,6800,29376,France,Lorraine,FRF3,FR,4896
DISTROFF,49.33056539,6.254717639,7500,32400,France,Lorraine,FRF3,FR,5400
DALEM,49.23811582,6.634837899,5333,23038.56,France,Lorraine,FRF3,FR,3839.76
FAREBERSVILLER,49.1199119,6.859437952,15000,64800,France,Lorraine,FRF3,FR,10800
LOUPERSHOUSE,49.06657568,6.912831574,2500,10800,France,Lorraine,FRF3,FR,1800
FAULQUEMONT-AMONT,49.0472709,6.617039624,6500,28080,France,Lorraine,FRF3,FR,4680
FOLSCHVILLER,49.06153755,6.698589043,29900,129168,France,Lorraine,FRF3,FR,21528
FORBACH MARIENAU,49.18470192,6.862597376,73000,315360,France,Lorraine,FRF3,FR,52560
COCHEREN,49.141813,6.827607435,49300,212976,France,Lorraine,FRF3,FR,35496
GOETZENBRUCK,48.97562253,7.3725106,2800,12096,France,Alsace,FRF1,FR,2016
GORZE,49.05373998,6.010985796,2235,9655.2,France,Lorraine,FRF3,FR,1609.2
SARREINSMING,49.09450931,7.093336285,4700,20304,France,Lorraine,FRF3,FR,3384
GUENANGE,49.30051024,6.183429797,19000,82080,France,Lorraine,FRF3,FR,13680
HAM-SOUS-VARSBERG,49.17877612,6.654308309,16670,72014.4,France,Lorraine,FRF3,FR,12002.4
VALLEE DE LA FENSCH,49.3242583,6.150954803,100000,432000,France,Lorraine,FRF3,FR,72000
HETTANGE-GRANDE,49.39515859,6.168040245,9670,41774.4,France,Lorraine,FRF3,FR,6962.4
HOLVING,49.00470597,6.963905394,2700,11664,France,Lorraine,FRF3,FR,1944
HOTTVILLER,49.0845433,7.347002879,7583,32758.56,France,Lorraine,FRF3,FR,5459.76
KALHAUSEN,49.03704974,7.125380289,5000,21600,France,Lorraine,FRF3,FR,3600
BUDING-57,49.31349213,6.310860243,4042,17461.44,France,Lorraine,FRF3,FR,2910.24
KOENIGSMACKER,49.40801553,6.302144129,5967,25777.44,France,Lorraine,FRF3,FR,4296.24
LONGEVILLE LES SAINT AVOLD,49.11988891,6.654239615,7150,30888,France,Lorraine,FRF3,FR,5148
LANEUVEVILLE-LES-LORQUIN,48.65447785,7.008749041,9830,42465.6,France,Lorraine,FRF3,FR,7077.6
SAINT AVOLD,49.10947287,6.732229494,24300,104976,France,Lorraine,FRF3,FR,17496
MAIZIERES-LES-METZ,49.20520004,6.191403686,19500,84240,France,Lorraine,FRF3,FR,14040
MERTEN,49.2468061,6.67913559,4450,19224,France,Lorraine,FRF3,FR,3204
METZ,49.14538854,6.192531015,440000,1900800,France,Lorraine,FRF3,FR,316800
METZERESCHE,49.29227318,6.28894801,2500,10800,France,Lorraine,FRF3,FR,1800
MONTBRONN,48.97366473,7.294916142,4900,21168,France,Alsace,FRF1,FR,3528
MONTOY FLANVILLE,49.12212644,6.26961524,3500,15120,France,Lorraine,FRF3,FR,2520
MORHANGE,48.91739412,6.640555635,6500,28080,France,Lorraine,FRF3,FR,4680
NEUFGRANGE,49.0851995,7.068969619,2200,9504,France,Lorraine,FRF3,FR,1584
ERCHING,49.10628844,7.281089849,4250,18360,France,Lorraine,FRF3,FR,3060
PHALSBOURG SUD,48.76193996,7.247655399,4900,21168,France,Alsace,FRF1,FR,3528
HESTROFF,49.27881512,6.438586422,4200,18144,France,Lorraine,FRF3,FR,3024
PUTTELANGE-AUX-LACS,49.04484466,6.92850277,4767,20593.44,France,Lorraine,FRF3,FR,3432.24
REMERING LES PUTTELANGE,49.03297669,6.941474174,2300,9936,France,Lorraine,FRF3,FR,1656
REMILLY,49.0159098,6.389599767,3500,15120,France,Lorraine,FRF3,FR,2520
RODEMACK (STATION AVAL),49.44812648,6.257738489,3400,14688,France,Lorraine,FRF3,FR,2448
BINING,49.03336938,7.269702537,3700,15984,France,Lorraine,FRF3,FR,2664
ROUHLING,49.13246682,7.009438375,2500,10800,France,Lorraine,FRF3,FR,1800
ROUSSY-LE-VILLAGE,49.44903879,6.201972843,2600,11232,France,Lorraine,FRF3,FR,1872
SAINT AVOLD JEANNE D'ARC,49.15816631,6.765205972,2800,12096,France,Lorraine,FRF3,FR,2016
SARRALBE - WILLERWALD,49.01407372,7.045748367,12500,54000,France,Lorraine,FRF3,FR,9000
SARREBOURG,48.75199961,7.065040681,37000,159840,France,Lorraine,FRF3,FR,26640
SARREGUEMINES,49.12674434,7.044016587,68300,295056,France,Lorraine,FRF3,FR,49176
APACH,49.4675284,6.370521274,4100,17712,France,Lorraine,FRF3,FR,2952
THIONVILLE,49.36417493,6.183863108,80000,345600,France,Lorraine,FRF3,FR,57600
POMMERIEUX,48.9966694,6.173075191,5000,21600,France,Lorraine,FRF3,FR,3600
HARTZVILLER,48.67421633,7.076260045,4100,17712,France,Lorraine,FRF3,FR,2952
WOUSTVILLER,49.08890989,7.014621492,4200,18144,France,Lorraine,FRF3,FR,3024
ZETTING,49.06815746,7.134036119,3380,14601.6,France,Lorraine,FRF3,FR,2433.6
ACHENHEIM,48.57834232,7.635937539,9930,42897.6,France,Alsace,FRF1,FR,7149.6
HERBSHEIM (ANCIENNE),48.35899933,7.62255423,16000,69120,France,Alsace,FRF1,FR,11520
BERSTETT (NOUVELLE),48.67205071,7.674918015,3100,13392,France,Alsace,FRF1,FR,2232
BISCHWILLER,48.75595403,7.885558513,35000,151200,France,Alsace,FRF1,FR,25200
BOUXWILLER,48.83107803,7.500753351,5840,25228.8,France,Alsace,FRF1,FR,4204.8
BRUMATH,48.72213221,7.7233086,21333,92158.56,France,Alsace,FRF1,FR,15359.76
BUHL,48.91038682,8.012342623,6958,30058.56,France,Alsace,FRF1,FR,5009.76
DETTWILLER,48.74771148,7.525831931,9000,38880,France,Alsace,FRF1,FR,6480
DIEMERINGEN,48.9503543,7.191821489,11000,47520,France,Alsace,FRF1,FR,7920
DRUSENHEIM,48.74290922,7.957737887,16600,71712,France,Alsace,FRF1,FR,11952
DUPPIGHEIM,48.53553975,7.608621184,18000,77760,France,Alsace,FRF1,FR,12960
ERNOLSHEIM SUR BRUCHE,48.55437273,7.577852335,18000,77760,France,Alsace,FRF1,FR,12960
ERSTEIN (NOUVELLE),48.43479018,7.674273029,30250,130680,France,Alsace,FRF1,FR,21780
GUNSTETT,48.90755992,7.795327848,15000,64800,France,Alsace,FRF1,FR,10800
GERSTHEIM SE,48.39189916,7.70707453,7000,30240,France,Alsace,FRF1,FR,5040
GOUGENHEIM (NOUVELLE),48.70442057,7.55780954,7500,32400,France,Alsace,FRF1,FR,5400
GRIESHEIM SUR SOUFFEL,48.63327159,7.68356283,19883,85894.56,France,Alsace,FRF1,FR,14315.76
HAGUENAU,48.80523069,7.824074555,60000,259200,France,Alsace,FRF1,FR,43200
HATTMATT,48.78705057,7.430070557,4520,19526.4,France,Alsace,FRF1,FR,3254.4
HERRLISHEIM,48.75093032,7.922263795,8700,37584,France,Alsace,FRF1,FR,6264
WEYERSHEIM (NOUVELLE),48.70899364,7.829230855,30000,129600,France,Alsace,FRF1,FR,21600
HOFFEN,48.91906651,7.951476124,5500,23760,France,Alsace,FRF1,FR,3960
MENCHHOFFEN,48.85738912,7.513444501,15000,64800,France,Alsace,FRF1,FR,10800
KUTZENHAUSEN,48.93170569,7.861195364,7000,30240,France,Alsace,FRF1,FR,5040
MARCKOLSHEIM,48.1745394,7.59167482,11000,47520,France,Alsace,FRF1,FR,7920
MARMOUTIER,48.71497874,7.396169177,5500,23760,France,Alsace,FRF1,FR,3960
MIETESHEIM,48.87722082,7.665627676,11000,47520,France,Alsace,FRF1,FR,7920
MOLLKIRCH,48.51517982,7.391205839,2730,11793.6,France,Alsace,FRF1,FR,1965.6
MOLSHEIM,48.55045174,7.502200313,32000,138240,France,Alsace,FRF1,FR,23040
MOMMENHEIM,48.75014721,7.653809894,6667,28801.44,France,Alsace,FRF1,FR,4800.24
VILLE-NEUBOIS,48.30918595,7.355306177,25000,108000,France,Alsace,FRF1,FR,18000
NIEDERBRONN,48.93799404,7.650300189,8300,35856,France,Alsace,FRF1,FR,5976
NIEDERHASLACH,48.52401931,7.351284137,11850,51192,France,Alsace,FRF1,FR,8532
NIEDERLAUTERBACH (ANCIENNE),48.98399884,8.112888628,4400,19008,France,Alsace,FRF1,FR,3168
MEISTRATZHEIM,48.4615641,7.556204013,204550,883656,France,Alsace,FRF1,FR,147276
BETSCHDORF (NOUVELLE),48.89127806,7.907098575,6000,25920,France,Alsace,FRF1,FR,4320
OBERMODERN,48.84620803,7.561664878,3290,14212.8,France,Alsace,FRF1,FR,2368.8
OLWISHEIM (NOUVELLE),48.69304622,7.686120723,5200,22464,France,Alsace,FRF1,FR,3744
PFAFFENHOFFEN,48.84604954,7.642277224,14200,61344,France,Alsace,FRF1,FR,10224
PLOBSHEIM,48.47408372,7.741003012,3300,14256,France,Alsace,FRF1,FR,2376
REICHSHOFFEN,48.9135981,7.653584816,7467,32257.44,France,Alsace,FRF1,FR,5376.24
RHINAU,48.32587827,7.717289807,6000,25920,France,Alsace,FRF1,FR,4320
INGOLSHEIM,48.96749644,7.949512238,4000,17280,France,Alsace,FRF1,FR,2880
ROPPENHEIM,48.85067085,8.059572426,9000,38880,France,Alsace,FRF1,FR,6480
ROSHEIM,48.49924769,7.497395795,14800,63936,France,Alsace,FRF1,FR,10656
SAVERNE,48.7595776,7.394710334,56500,244080,France,Alsace,FRF1,FR,40680
SCHARRACHBERGHEIM,48.5814275,7.483151782,17000,73440,France,Alsace,FRF1,FR,12240
SCHIRMECK,48.48768448,7.23900401,11000,47520,France,Alsace,FRF1,FR,7920
SCHWEIGHOUSE,48.81965146,7.75409165,20000,86400,France,Alsace,FRF1,FR,14400
SCHWINDRATZHEIM,48.74859799,7.604120931,18000,77760,France,Alsace,FRF1,FR,12960
SELESTAT,48.2725484,7.496256322,132800,573696,France,Alsace,FRF1,FR,95616
SELTZ,48.88314201,8.126160826,19000,82080,France,Alsace,FRF1,FR,13680
SARRE-SUD,48.93640339,7.068117626,6900,29808,France,Lorraine,FRF3,FR,4968
SOUFFLENHEIM,48.82984054,7.974928248,7000,30240,France,Alsace,FRF1,FR,5040
STATTMATTEN,48.79945381,8.004683259,3500,15120,France,Alsace,FRF1,FR,2520
STRASBOURG - LA WANTZENAU,48.6319414,7.832431515,1000000,4320000,France,Alsace,FRF1,FR,720000
SCHOENAU,48.23944002,7.652299069,3000,12960,France,Alsace,FRF1,FR,2160
TRUCHTERSHEIM,48.64912404,7.635852202,7500,32400,France,Alsace,FRF1,FR,5400
WASSELONNE,48.63319229,7.46122108,9833,42478.56,France,Alsace,FRF1,FR,7079.76
WEISLINGEN,48.90896003,7.232927044,3000,12960,France,Alsace,FRF1,FR,2160
WEYER,48.84995275,7.131254693,5500,23760,France,Lorraine,FRF3,FR,3960
WIMMENAU,48.90185709,7.444960095,5250,22680,France,Alsace,FRF1,FR,3780
ZELLWILLER,48.41358208,7.544852666,86000,371520,France,Alsace,FRF1,FR,61920
ALTKIRCH,47.63166392,7.262349472,23567,101809.44,France,Alsace,FRF1,FR,16968.24
BANTZENHEIM,47.82357845,7.533276199,2800,12096,France,Alsace,FRF1,FR,2016
BERGHEIM,48.21229554,7.379216246,18000,77760,France,Alsace,FRF1,FR,12960
BIESHEIM,48.04486019,7.559674557,7500,32400,France,Alsace,FRF1,FR,5400
FELDKIRCH,47.8689932,7.278124433,5500,23760,France,Alsace,FRF1,FR,3960
COLMAR,48.10931194,7.38657172,250000,1080000,France,Alsace,FRF1,FR,180000
WOLFERSDORF,47.64946301,7.11856235,5350,23112,France,Alsace,FRF1,FR,3852
ISSENHEIM,47.90969374,7.275951447,75000,324000,France,Alsace,FRF1,FR,54000
HERRLISHEIM PRES COLMAR,48.02108124,7.338149007,2200,9504,France,Alsace,FRF1,FR,1584
ILLFURTH,47.68472963,7.277141015,7700,33264,France,Alsace,FRF1,FR,5544
MASEVAUX,47.7678917,7.003279004,5417,23401.44,France,Alsace,FRF1,FR,3900.24
MEYENHEIM,47.91924688,7.364102763,5200,22464,France,Alsace,FRF1,FR,3744
SAUSHEIM,47.77744398,7.404029818,490000,2116800,France,Alsace,FRF1,FR,352800
URSCHENHEIM,48.09161237,7.477295213,2100,9072,France,Alsace,FRF1,FR,1512
LAPOUTROIE,48.1549066,7.202216699,8500,36720,France,Alsace,FRF1,FR,6120
OTTMARSHEIM,47.7770777,7.51768904,4275,18468,France,Alsace,FRF1,FR,3078
PULVERSHEIM,47.84576118,7.319299743,4500,19440,France,Alsace,FRF1,FR,3240
RIBEAUVILLE,48.18806791,7.339820199,11333,48958.56,France,Alsace,FRF1,FR,8159.76
MOOSCH,47.85076325,7.060656173,15000,64800,France,Alsace,FRF1,FR,10800
SE VILLAGE NEUF,47.618468,7.565191865,82000,354240,France,Alsace,FRF1,FR,59040
SAINTE MARIE AUX MINES,48.25486287,7.208003752,12833,55438.56,France,Alsace,FRF1,FR,9239.76
GUEWENHEIM,47.75229546,7.102293263,6300,27216,France,Alsace,FRF1,FR,4536
SENTHEIM,47.75815544,7.059868833,2500,10800,France,Alsace,FRF1,FR,1800
SIERENTZ,47.67122156,7.466080973,13000,56160,France,Alsace,FRF1,FR,9360
VOLGELSHEIM,48.01758226,7.561112927,6500,28080,France,Alsace,FRF1,FR,4680
GRENTZINGEN,47.5649061,7.289078414,9800,42336,France,Alsace,FRF1,FR,7056
WITTELSHEIM,47.81768065,7.274434343,21000,90720,France,Alsace,FRF1,FR,15120
RUELISHEIM,47.82824462,7.363412555,62400,269568,France,Alsace,FRF1,FR,44928
ARCHES,48.12351235,6.519723406,2833,12238.56,France,Lorraine,FRF3,FR,2039.76
LA BRESSE - CORNIMONT,47.95521791,6.817457478,12600,54432,France,Lorraine,FRF3,FR,9072
CHARMES2,48.38294735,6.279914085,5833,25198.56,France,Lorraine,FRF3,FR,4199.76
CHATENOIS VOSGES,48.31201395,5.86053532,5916,25557.12,France,Lorraine,FRF3,FR,4259.52
CHENIMENIL,48.12865332,6.593825006,3000,12960,France,Lorraine,FRF3,FR,2160
ELOYES,48.10274286,6.59927155,8000,34560,France,Lorraine,FRF3,FR,5760
EPINAL,48.21172907,6.442386352,66000,285120,France,Lorraine,FRF3,FR,47520
BAN SUR MEURTHE CLEFCY,48.18669698,6.972309723,6000,25920,France,Lorraine,FRF3,FR,4320
GERARDMER,48.09890363,6.877504575,30000,129600,France,Lorraine,FRF3,FR,21600
GRANGES SUR VOLOGNE,48.15530828,6.768646461,3000,12960,France,Lorraine,FRF3,FR,2160
LIFFOL LE GRAND,48.32985974,5.579979217,3500,15120,France,Lorraine,FRF3,FR,2520
MIRECOURT,48.31231775,6.13564898,30100,130032,France,Lorraine,FRF3,FR,21672
ETIVAL-CLAIREFONTAINE,48.37727519,6.873402734,10000,43200,France,Lorraine,FRF3,FR,7200
NEUFCHATEAU,48.37001019,5.694300612,18000,77760,France,Lorraine,FRF3,FR,12960
NOMEXY CHATEL,48.31463558,6.38296018,7000,30240,France,Lorraine,FRF3,FR,5040
RAMBERVILLERS,48.35401611,6.624574252,5750,24840,France,Lorraine,FRF3,FR,4140
RAMONCHAMP,47.89192534,6.731386604,2100,9072,France,Lorraine,FRF3,FR,1512
REMIREMONT,48.02143568,6.593085222,26200,113184,France,Lorraine,FRF3,FR,18864
RUPT SUR MOSELLE,47.93465957,6.650226993,3150,13608,France,Lorraine,FRF3,FR,2268
DOMMARTIN-LES-REMIREMONT,48.0108187,6.615590363,7500,32400,France,Lorraine,FRF3,FR,5400
SAINT DIE,48.31624679,6.916098659,40000,172800,France,Lorraine,FRF3,FR,28800
ST NABORD,48.05429727,6.591326569,2300,9936,France,Lorraine,FRF3,FR,1656
SAULCY-SUR-MEURTHE,48.24667504,6.966836098,7500,32400,France,Lorraine,FRF3,FR,5400
SAULXURES SUR MOSELOTTE,47.95471272,6.746402289,3300,14256,France,Lorraine,FRF3,FR,2376
THAON-LES-VOSGES,48.26420103,6.409395877,15000,64800,France,Lorraine,FRF3,FR,10800
LETHILLOT2,47.88551855,6.752314,11450,49464,France,Lorraine,FRF3,FR,8244
UXEGNEY,48.20392715,6.377301843,5000,21600,France,Lorraine,FRF3,FR,3600
VAGNEY LE SYNDICAT,48.02419586,6.695318938,4400,19008,France,Lorraine,FRF3,FR,3168
VINCEY,48.35482271,6.312058469,2500,10800,France,Lorraine,FRF3,FR,1800
VITTEL - CONTREXEVILLE,48.23534731,5.900177161,35333,152638.56,France,Lorraine,FRF3,FR,25439.76
HETTANGE-GRANDE 2,49.40917299,6.135967742,5500,23760,France,Lorraine,FRF3,FR,3960
PHALSBOURG NORD,48.77482829,7.263082151,3000,12960,France,Alsace,FRF1,FR,2160
VIC SUR SEILLE,48.77905444,6.51931503,2100,9072,France,Lorraine,FRF3,FR,1512
MARIENTHAL,48.77696546,7.823830753,4350,18792,France,Alsace,FRF1,FR,3132
CERNAY,47.80552412,7.197880212,52500,226800,France,Alsace,FRF1,FR,37800
EGUISHEIM,48.0403267,7.345129719,93650,404568,France,Alsace,FRF1,FR,67428
ENSISHEIM,47.87632588,7.345875947,16500,71280,France,Alsace,FRF1,FR,11880
CHAMP-LE-DUC,48.19113786,6.710837145,5000,21600,France,Lorraine,FRF3,FR,3600
ANIZY LE GRAND,49.5006154,3.445476821,6000,25920,France,Picardie,FRE2,FR,4320
AULNOIS-SOUS-LAON II,49.61644562,3.587751538,2600,11232,France,Picardie,FRE2,FR,1872
BLERANCOURT,49.52062294,3.160798885,2000,8640,France,Picardie,FRE2,FR,1440
AUGY (BRAINE),49.34086438,3.520104807,3370,14558.4,France,Picardie,FRE2,FR,2426.4
LA CAPELLE II,49.97049668,3.905286435,3320,14342.4,France,Picardie,FRE2,FR,2390.4
PANCY-COURTECON (NOUVELLE),49.46693167,3.6647069,6000,25920,France,Picardie,FRE2,FR,4320
CHARLY NOUVELLE,48.97188433,3.278645743,11500,49680,France,Ile-de-France,FR10,FR,8280
CHATEAU-THIERRY,49.0385848,3.38942982,46000,198720,France,Picardie,FRE2,FR,33120
CHAUNY,49.60273969,3.215976887,45000,194400,France,Picardie,FRE2,FR,32400
CORBENY (NOUVELLE),49.45540314,3.824967195,2000,8640,France,Picardie,FRE2,FR,1440
CRECY SUR SERRE,49.69520418,3.61232881,2200,9504,France,Picardie,FRE2,FR,1584
CREZANCY,49.0554687,3.518598568,2250,9720,France,Picardie,FRE2,FR,1620
FERE-EN-TARDENOIS,49.1941554,3.504102821,4400,19008,France,Picardie,FRE2,FR,3168
LA FERTE-MILON II,49.17207541,3.116331688,4500,19440,France,Picardie,FRE2,FR,3240
GUISE02,49.90941696,3.609823446,9400,40608,France,Picardie,FRE2,FR,6768
HIRSON II,49.92015946,4.068314397,20000,86400,France,Picardie,FRE2,FR,14400
LAON,49.54785333,3.622948526,40000,172800,France,Picardie,FRE2,FR,28800
LIESSE,49.61106517,3.797071674,2000,8640,France,Picardie,FRE2,FR,1440
MARLE,49.73763985,3.761055506,3600,15552,France,Picardie,FRE2,FR,2592
MONTCORNET (NOUVELLE),49.69710893,4.010130874,4400,19008,France,Picardie,FRE2,FR,3168
MOY-DE-L'AISNE,49.74602412,3.36667829,3100,13392,France,Picardie,FRE2,FR,2232
NEUILLY SAINT FRONT,49.1867524,3.249504076,2250,9720,France,Picardie,FRE2,FR,1620
