WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code
MOIO_DELLA_CIVITELLA_COMUNE_DI_MOIO_DELLA_CIVITELLA,40.2463,15.2688,2000,8760.0,Italy,Campania,ITF3,Italy
CAGGIANO_IMPIANTO_LOCALITA_VARCO_DELLA_MOLE,40.5598,15.4903,2800,12264.0,Italy,Campania,ITF3,Italy
MINORI_IMPIANTO_DEL_CENTRO_LOCALITA_GROTTA,40.6547,14.6346,4909,21501.42,Italy,Campania,ITF3,Italy
SICIGNANO_DEGLI_ALBURNI_DEPURATORE_DI_GALDO,40.5645,15.3119,700,3066.0,Italy,Campania,ITF3,Italy
CASTELLAMMARE_DI_STABIA_NA_IMPIANTO_FOCE_SARNO,40.7241,14.4776,518000,2268840.0,Italy,Campania,ITF3,Italy
MARCIANISE_CE_DEPURATORE_DI_MARCIANISE,41.018,14.2593,800000,3504000.0,Italy,Campania,ITF3,Italy
VILLA_LITERNO_CE_IMPIANTO_FOCE_REGI_LAGNI,41.0158,14.0151,672000,2943360.0,Italy,Campania,ITF3,Italy
POZZUOLI_NA_IMPIANTO_NAPOLI_OVEST_CUMA,40.8739,14.0692,1200000,5256000.0,Italy,,,Italy
NAPOLI_IMPIANTO_NAPOLI_EST,40.8649,14.3026,2159040,9456595.2,Italy,Campania,ITF3,Italy
FOGLIANISE_DEPURATORE_VIA_SERRADOCILE,41.157,14.6508,2000,8760.0,Italy,Campania,ITF3,Italy
ALIFE_IMPIANTO_DI_FUSARO_VADOLARGO,41.3113,14.3411,9000,39420.0,Italy,Campania,ITF3,Italy
ALIFE_IMPIANTO_DI_TOTARI,41.3213,14.3185,500,2190.0,Italy,Campania,ITF3,Italy
VAIRANO_PATENORA_DEPURATORE_MARZANELLO,41.3119,14.1403,1500,6570.0,Italy,Campania,ITF3,Italy
CAIANELLO_LOCALITA_SANTO_SPIRITO,41.31076,14.0967,1500,6570.0,Italy,Campania,ITF3,Italy
VAIRANO_PATENORA_DEPURATORE_IN_VAIRANO_SCALO,41.3293,14.1101,2500,10950.0,Italy,Campania,ITF3,Italy
VITULAZIO_IMPIANTO_DI_SELVA_VIA_FONTANA_PIGNA,41.1568,14.2186,12000,52560.0,Italy,Campania,ITF3,Italy
CALVI_RISORTA_IMPIANTO_GRAUNA_4000_FRAZIONE_RIVO_LANZI,41.2161,14.1421,4000,17520.0,Italy,Campania,ITF3,Italy
SPARANISE_DEPURATORE_A,41.20336716,14.09317085,4000,17520.0,Italy,Campania,ITF3,Italy
SPARANISE_DEPURATORE_B,41.18248753,14.11894715,4000,17520.0,Italy,Campania,ITF3,Italy
TEANO_DEP_COMUNALE_DI_TEANO_LOCALITA_PASTENE,41.2558,14.0751,2500,10950.0,Italy,Campania,ITF3,Italy
MONDRAGONE_IMPIANTO_LOC_STERCOLILLI,41.1156,13.8897,30000,131400.0,Italy,Campania,ITF3,Italy
FALCIANO_DEL_MASSICO_IMPIANTO_DEL_CAPOLUOGO_LOCALITA_CASALE,41.1418,13.9554,3500,15330.0,Italy,Campania,ITF3,Italy
CELLOLE_DEPURATORE_LOCALITA_DOCCIA,41.0402,14.1341,60000,262800.0,Italy,Campania,ITF3,Italy
CELLOLE_IMPIANTO_DI_BAIA_DOMIZIA_BORGO_CENTORE,41.2259,13.7985,60000,262800.0,Italy,Campania,ITF3,Italy
PIETRAMELARA_DEPURATORE_COMUNALE,41.2817,14.192,6500,28470.0,Italy,Campania,ITF3,Italy
PIGNATARO_MAGGIORE_DEPURATORE_COMUNALE,41.1835,14.1642,8131,35613.78,Italy,Campania,ITF3,Italy
CASTEL_MORRONE_IMPIANTO_LOCALITA_SUBIA,41.127,14.3363,2441,10691.58,Italy,Campania,ITF3,Italy
VIGOLZONE,44.91567,9.67678,2100,9198.0,Italy,Emilia-Romagna,ITH5,Italy
CADEO_ROVELETO_MONTERUSSO,44.96697,9.84424,2300,10074.0,Italy,Emilia-Romagna,ITH5,Italy
PIANELLO,44.94728,9.4159,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
ALSENO,44.89452,9.97419,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
CADEO_ROVELETO_COLOMBAIA,44.97241,9.84551,3865,16928.7,Italy,Emilia-Romagna,ITH5,Italy
GOSSOLENGO,45.0066,9.62844,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
SARMATO,45.06209,9.50051,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
RIVERGARO_NIVIANO,44.94579,9.63157,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_GIORGIO_PIACENTINO,44.96514,9.74868,4500,19710.0,Italy,Emilia-Romagna,ITH5,Italy
CAORSO,45.05354,9.87128,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
GRAGNANO_TREBBIENSE_NUOVO,45.04162,9.56558,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
BOBBIO,44.78407,9.4035,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
CORTEMAGGIORE,45.00485,9.92579,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
RIVERGARO_PIEVE,44.92531,9.60155,6600,28908.0,Italy,Emilia-Romagna,ITH5,Italy
MONTICELLI_D_ONGINA,45.08075,9.92888,6250,27375.0,Italy,Emilia-Romagna,ITH5,Italy
CARPANETO_PIACENTINO,44.9236,9.78521,6800,29784.0,Italy,Emilia-Romagna,ITH5,Italy
PONTENURE,44.99919,9.79584,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELVETRO_PIACENTINO_NUOVO,45.07046,10.00284,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
PODENZANO_CASONI,45.00073,9.685,9200,40296.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELL_ARQUATO,44.86118,9.87822,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
PONTE_DELL_OLIO,44.88479,9.66293,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
CASTEL_SAN_GIOVANNI,45.06494,9.43743,18000,78840.0,Italy,Lombardia,ITC4,Italy
CALENDASCO_PONTETREBBIA,45.0593,9.63483,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
BORGONOVO_VAL_TIDONE,45.0252,9.44502,20000,87600.0,Italy,Lombardia,ITC4,Italy
FIORENZUOLA_D_ARDA,44.93429,9.92308,21500,94170.0,Italy,Emilia-Romagna,ITH5,Italy
PIACENZA_BORGOFORTE,45.05954,9.73389,163333,715398.54,Italy,Emilia-Romagna,ITH5,Italy
PARMA_CERVARA_BAGANZOLA,44.86399,10.29767,2200,9636.0,Italy,Emilia-Romagna,ITH5,Italy
COLORNO_NORD,44.93282,10.38199,2800,12264.0,Italy,Emilia-Romagna,ITH5,Italy
ROCCABIANCA,45.00415,10.23086,3000,13140.0,Italy,Lombardia,ITC4,Italy
BEDONIA,44.49328,9.65188,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
SALSOMAGGIORE_TERME_TABIANO,44.81554,10.03296,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
SISSA,44.97249,10.27192,4500,19710.0,Italy,Emilia-Romagna,ITH5,Italy
BERCETO,44.5125,9.98396,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
COLORNO,44.92908,10.38403,5700,24966.0,Italy,Emilia-Romagna,ITH5,Italy
TIZZANO_VAL_PARMA_LAGRIMONE,44.48606,10.24792,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
MEDESANO,44.7662,10.14426,6500,28470.0,Italy,Emilia-Romagna,ITH5,Italy
SALA_BAGANZA,44.72632,10.24033,6770,29652.6,Italy,Emilia-Romagna,ITH5,Italy
BORGO_VAL_DI_TARO,44.49213,9.78999,7500,32850.0,Italy,Emilia-Romagna,ITH5,Italy
PARMA_CORCAGNANO,44.7277,10.31006,7500,32850.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_SECONDO_PARMENSE,44.9228,10.24187,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
FORNOVO_DI_TARO_RICCO,44.70485,10.12468,8300,36354.0,Italy,Emilia-Romagna,ITH5,Italy
FONTANELLATO,44.88911,10.17702,9000,39420.0,Italy,Emilia-Romagna,ITH5,Italy
MEZZANI_MEZZANO_INFERIORE,44.91147,10.45338,9600,42048.0,Italy,Emilia-Romagna,ITH5,Italy
SORBOLO,44.84993,10.43113,12500,54750.0,Italy,Emilia-Romagna,ITH5,Italy
TRAVERSETOLO,44.64147,10.38885,9900,43362.0,Italy,Emilia-Romagna,ITH5,Italy
NOCETO,44.82002,10.18448,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
TORRILE_SAN_POLO,44.90233,10.36791,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
FONTEVIVO_CASE_MASSI,44.83339,10.19379,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
COLLECCHIO,44.7578,10.20615,20000,87600.0,Italy,Emilia-Romagna,ITH5,Italy
MONTECHIARUGOLO_MONTICELLI_TERME,44.73688,10.40703,20000,87600.0,Italy,Emilia-Romagna,ITH5,Italy
MEDESANO_FELEGARA,44.72417,10.12359,22500,98550.0,Italy,Emilia-Romagna,ITH5,Italy
BUSSETO,44.98849,10.05434,24000,105120.0,Italy,Emilia-Romagna,ITH5,Italy
LANGHIRANO,44.63575,10.27514,25000,109500.0,Italy,Emilia-Romagna,ITH5,Italy
SALSOMAGGIORE_TERME,44.82992,10.0135,30000,131400.0,Italy,Emilia-Romagna,ITH5,Italy
FELINO,44.70013,10.26668,50000,219000.0,Italy,Emilia-Romagna,ITH5,Italy
FIDENZA,44.87352,10.07994,60000,262800.0,Italy,Emilia-Romagna,ITH5,Italy
PARMA_OVEST,44.82437,10.30843,168000,735840.0,Italy,Emilia-Romagna,ITH5,Italy
PARMA_EST,44.8307,10.35259,180000,788400.0,Italy,Emilia-Romagna,ITH5,Italy
BRESCELLO,44.89796,10.52198,3200,14016.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELLARANO_ROTEGLIA,44.48469,10.69578,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELNOVO_NE_MONTI_RIO_DORGOLA,44.4236,10.3908,4500,19710.0,Italy,Emilia-Romagna,ITH5,Italy
BORETTO,44.89451,10.57638,7500,32850.0,Italy,Emilia-Romagna,ITH5,Italy
CADELBOSCO_VILLA_SETA_NUOVO,44.81092,10.65021,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
LUZZARA,44.95768,10.69933,5000,21900.0,Italy,Lombardia,ITC4,Italy
RIO_SALICETO,44.81728,10.8091,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
SCANDIANO_BOSCO,44.63529,10.67147,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
CADELBOSCO,44.77839,10.58721,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
GATTATICO_PRATICELLO,44.81298,10.47014,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
GUASTALLA_NORD,44.92031,10.67461,12000,52560.0,Italy,Lombardia,ITC4,Italy
GUASTALLA_SUD,44.88872,10.65221,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_MARTINO_IN_RIO_NUOVO,44.74092,10.79716,15000,65700.0,Italy,Emilia-Romagna,ITH5,Italy
QUATTRO_CASTELLA_LE_FORCHE,44.63438,10.58111,20000,87600.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELNOVO_DI_SOTTO_MELETOLE,44.85443,10.59036,21000,91980.0,Italy,Emilia-Romagna,ITH5,Italy
CASALGRANDE_SALVATERRA,44.60806,10.77038,25000,109500.0,Italy,Emilia-Romagna,ITH5,Italy
RUBIERA,44.65827,10.7714,45000,197100.0,Italy,Emilia-Romagna,ITH5,Italy
REGGIOLO_NUOVO,44.90594,10.78434,58000,254040.0,Italy,Emilia-Romagna,ITH5,Italy
REGGIO_EMILIA_RONCOCESI,44.73268,10.55778,150000,657000.0,Italy,Emilia-Romagna,ITH5,Italy
REGGIO_EMILIA_MANCASALE,44.74258,10.65354,280000,1226400.0,Italy,Emilia-Romagna,ITH5,Italy
BOMPORTO_SOLARA,44.78191,11.08296,3500,15330.0,Italy,Emilia-Romagna,ITH5,Italy
RAVARINO_RAMI_STUFFIONE,44.73953,11.0909,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
SERRAMAZZONI_CASA_TADIOLI,44.41973,10.78199,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
PIEVEPELAGO,44.21185,10.62478,3100,13578.0,Italy,Emilia-Romagna,ITH5,Italy
CAMPOSANTO,44.80334,11.13661,3500,15330.0,Italy,Emilia-Romagna,ITH5,Italy
ZOCCA_BONDIGLIO,44.34306,10.98193,3700,16206.0,Italy,Emilia-Romagna,ITH5,Italy
MONTESE,44.26512,10.94188,3800,16644.0,Italy,Emilia-Romagna,ITH5,Italy
MONTECRETO,44.24909,10.71334,2700,11826.0,Italy,Emilia-Romagna,ITH5,Italy
FINALE_EMILIA_MASSA_FINALESE,44.85582,11.23991,9500,41610.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_PROSPERO,44.79221,11.03156,5500,24090.0,Italy,Emilia-Romagna,ITH5,Italy
MEDOLLA,44.84941,11.07746,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
RAVARINO,44.73544,11.10952,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
FORMIGINE_MAGRETA,44.61302,10.79133,6100,26718.0,Italy,Emilia-Romagna,ITH5,Italy
NOVI_DI_MODENA_ROVERETO,44.8443,10.94675,6500,28470.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELVETRO_DI_MODENA,44.51576,10.95329,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
MODENA_SAN_DAMASO,44.60747,10.96881,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_CESARIO_SUL_PANARO,44.57303,11.03285,7700,33726.0,Italy,Emilia-Romagna,ITH5,Italy
FANANO_NUOVO,44.21698,10.80789,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
MODENA_LESIGNANA,44.68394,10.89752,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
NOVI_DI_MODENA,44.88823,10.91999,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
FIUMALBO_NUOVO,44.18653,10.64648,9000,39420.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_FELICE_SUL_PANARO,44.82402,11.15507,9000,39420.0,Italy,Emilia-Romagna,ITH5,Italy
CAVEZZO,44.84631,11.02239,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
FINALE_EMILIA,44.85183,11.28724,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
SESTOLA_FORNACE,44.23219,10.79107,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
SAVIGNANO_SUL_PANARO_BOCCHIROLO,44.50291,11.04247,11000,48180.0,Italy,Emilia-Romagna,ITH5,Italy
CONCORDIA_SULLA_SECCHIA,44.90975,11.00148,13800,60444.0,Italy,Emilia-Romagna,ITH5,Italy
BOMPORTO,44.74335,11.03557,14500,63510.0,Italy,Emilia-Romagna,ITH5,Italy
NONANTOLA,44.68112,11.05208,15000,65700.0,Italy,Emilia-Romagna,ITH5,Italy
SPILAMBERTO,44.56776,10.99421,15000,65700.0,Italy,Emilia-Romagna,ITH5,Italy
PAVULLO,44.35451,10.83364,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
MIRANDOLA,44.90054,11.07754,23000,100740.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELFRANCO_EMILIA,44.59535,11.07075,24000,105120.0,Italy,Emilia-Romagna,ITH5,Italy
VIGNOLA,44.50506,11.02431,32000,140160.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELNUOVO_RANGONE,44.55958,10.94664,44000,192720.0,Italy,Emilia-Romagna,ITH5,Italy
SASSUOLO,44.57554,10.8006,120000,525600.0,Italy,Emilia-Romagna,ITH5,Italy
CARPI_CORREGGIO,44.81579,10.91018,200000,876000.0,Italy,Emilia-Romagna,ITH5,Italy
MODENA_NAVIGLIO,44.67681,10.94421,500000,2190000.0,Italy,Emilia-Romagna,ITH5,Italy
LOIANO_CAPOLUOGO_VERSANTE_ZENA,44.26616,11.33422,1500,6570.0,Italy,Emilia-Romagna,ITH5,Italy
LOIANO_CAPOLUOGO_VERSANTE_SAVENA,44.26692,11.31178,2000,8760.0,Italy,Emilia-Romagna,ITH5,Italy
MONZUNO_RIOVEGGIO,44.28277,11.20433,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
VERGATO_RIOLA,44.23138,11.06737,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
CASTEL_MAGGIORE_TREBBO,44.56496,11.32321,3600,15768.0,Italy,Emilia-Romagna,ITH5,Italy
ARGELATO,44.64918,11.34269,4500,19710.0,Italy,Emilia-Romagna,ITH5,Italy
CASTIGLIONE_DEI_PEPOLI_CA_NOVA,44.15055,11.15184,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
GALLIERA_SAN_VENANZIO,44.74403,11.44643,8200,35916.0,Italy,Emilia-Romagna,ITH5,Italy
MARZABOTTO,44.35105,11.21019,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
CRESPELLANO_VIA_LUNGA,44.51866,11.17804,4980,21812.4,Italy,Emilia-Romagna,ITH5,Italy
CASTEL_GUELFO,44.43728,11.68098,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
PIEVE_DI_CENTO,44.72029,11.31727,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
MONTERENZIO_PIZZANO,44.35761,11.41241,6200,27156.0,Italy,Emilia-Romagna,ITH5,Italy
CASTELLO_D_ARGILE_NUOVO_MASCARINO,44.69088,11.33368,6600,28908.0,Italy,Emilia-Romagna,ITH5,Italy
BENTIVOGLIO,44.65165,11.42081,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
SASSO_MARCONI_BORGONUOVO,44.44624,11.2766,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
LIZZANO_IN_BELVEDERE_CAPOLUOGO_PANIGALE,44.1686,10.90687,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
SALA_BOLOGNESE_PADULLE,44.6217,11.2653,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
SANT_AGATA_BOLOGNESE,44.66512,11.14254,9890,43318.2,Italy,Emilia-Romagna,ITH5,Italy
VERGATO,44.28876,11.11312,9000,39420.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_GIOVANNI_IN_PERSICETO_DECIMA,44.71552,11.2204,9200,40296.0,Italy,Emilia-Romagna,ITH5,Italy
GRANAROLO_DELL_EMILIA,44.56023,11.44392,9500,41610.0,Italy,Emilia-Romagna,ITH5,Italy
ARGELATO_FUNO,44.60198,11.35948,9600,42048.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_PIETRO_IN_CASALE,44.69223,11.40677,9600,42048.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_GIORGIO_DI_PIANO,44.64388,11.38747,9950,43581.0,Italy,Emilia-Romagna,ITH5,Italy
CASTENASO_NUOVO,44.51023,11.47753,11000,48180.0,Italy,Emilia-Romagna,ITH5,Italy
MOLINELLA,44.61496,11.69458,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
BUDRIO,44.54571,11.53542,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
SASSO_MARCONI,44.39707,11.26288,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
CRESPELLANO,44.55798,11.14738,12700,55626.0,Italy,Emilia-Romagna,ITH5,Italy
BAZZANO,44.52274,11.08217,14000,61320.0,Italy,Emilia-Romagna,ITH5,Italy
CREVALCORE,44.7212,11.15995,14000,61320.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_GIOVANNI_IN_PERSICETO_VIA_CENTESE,44.6577,11.199,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
MEDICINA,44.48122,11.64569,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
SAN_GIOVANNI_IN_PERSICETO,44.65152,11.18048,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
CASTEL_DI_CASIO_PRATI,44.1813,10.98745,18000,78840.0,Italy,Emilia-Romagna,ITH5,Italy
CASTEL_SAN_PIETRO_TERME,44.41278,11.58263,25000,109500.0,Italy,Emilia-Romagna,ITH5,Italy
MINERBIO_BARICELLA,44.63798,11.56491,27000,118260.0,Italy,Emilia-Romagna,ITH5,Italy
ANZOLA_EMILIA,44.55517,11.20253,30000,131400.0,Italy,Emilia-Romagna,ITH5,Italy
IMOLA_GAMBELLARA,44.38398,11.72988,30000,131400.0,Italy,Emilia-Romagna,ITH5,Italy
CALDERARA_DI_RENO,44.57019,11.28334,36000,157680.0,Italy,Emilia-Romagna,ITH5,Italy
OZZANO_DELL_EMILIA_PONTE_RIZZOLI,44.47116,11.49987,38000,166440.0,Italy,Emilia-Romagna,ITH5,Italy
IMOLA_SANTERNO,44.35292,11.73716,75000,328500.0,Italy,Emilia-Romagna,ITH5,Italy
BOLOGNA_CORTICELLA,44.55268,11.36213,800000,3504000.0,Italy,Emilia-Romagna,ITH5,Italy
MALABERGO_NUOVO,44.714496,11.536398,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
BERRA,44.97614,11.97259,3500,15330.0,Italy,Veneto,ITH3,Italy
BONDENO_SANTISSIMO,44.89356,11.41968,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
VIGARANO_MAINARDA,44.84524,11.49964,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
VOGHIERA_GUALDO,44.78826,11.73276,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
MASSA_FISCAGLIA,44.80627,12.00297,4500,19710.0,Italy,Emilia-Romagna,ITH5,Italy
ARGENTA_OSPITAL_MONACALE,44.67095,11.71853,5500,24090.0,Italy,Emilia-Romagna,ITH5,Italy
LAGOSANTO,44.76999,12.14332,5500,24090.0,Italy,Emilia-Romagna,ITH5,Italy
MESOLA_BOSCO_MESOLA,44.88126,12.2195,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
GORO,44.85323,12.31265,6000,26280.0,Italy,Veneto,ITH3,Italy
FERRARA_GAIBANELLA_VIA_PIGNOLA,44.7601,11.66785,6000,26280.0,Italy,Emilia-Romagna,ITH5,Italy
POGGIO_RENATICO_NUOVO,44.75488,11.52918,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
MIGLIARINO_NUOVO,44.73684,11.94049,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
BONDENO_CENTRO_STORICO,44.885,11.40917,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
MASI_SAN_GIACOMO,44.77716,11.77309,10000,43800.0,Italy,Emilia-Romagna,ITH5,Italy
PORTOMAGGIORE,44.69392,11.82156,14000,61320.0,Italy,Emilia-Romagna,ITH5,Italy
SANT_AGOSTINO_SAN_CARLO,44.79515,11.42433,14000,61320.0,Italy,Emilia-Romagna,ITH5,Italy
TRESIGALLO_NUOVO,44.82509,11.9033,16000,70080.0,Italy,Emilia-Romagna,ITH5,Italy
ARGENTA,44.62371,11.84304,18000,78840.0,Italy,Emilia-Romagna,ITH5,Italy
COPPARO,44.8927,11.84092,18000,78840.0,Italy,Emilia-Romagna,ITH5,Italy
CENTO,44.75298,11.31475,25000,109500.0,Italy,Emilia-Romagna,ITH5,Italy
CODIGORO,44.8361,12.12148,44000,192720.0,Italy,Emilia-Romagna,ITH5,Italy
COMACCHIO_VALLE_MOLINO,44.67841,12.20682,180000,788400.0,Italy,Emilia-Romagna,ITH5,Italy
FERRARA,44.86526,11.6287,240000,1051200.0,Italy,Emilia-Romagna,ITH5,Italy
CONSELICE_LAVEZZOLA,44.56211,11.88792,7500,32850.0,Italy,Emilia-Romagna,ITH5,Italy
BAGNACAVALLO_VILLANOVA,44.47043,12.04829,5000,21900.0,Italy,Emilia-Romagna,ITH5,Italy
LUGO_VOLTANA,44.54663,11.92997,7400,32412.0,Italy,Emilia-Romagna,ITH5,Italy
RIOLO_TERME,44.2712,11.73103,5900,25842.0,Italy,Emilia-Romagna,ITH5,Italy
CONSELICE,44.5182,11.84365,8000,35040.0,Italy,Emilia-Romagna,ITH5,Italy
BRISIGHELLA,44.22344,11.78603,9700,42486.0,Italy,Emilia-Romagna,ITH5,Italy
FUSIGNANO,44.48368,11.97107,12000,52560.0,Italy,Emilia-Romagna,ITH5,Italy
BAGNACAVALLO,44.42336,11.98945,25000,109500.0,Italy,Emilia-Romagna,ITH5,Italy
LIDO_DI_CLASSE,44.32463,12.32525,30000,131400.0,Italy,Emilia-Romagna,ITH5,Italy
MARINA_DI_RAVENNA,44.46577,12.27913,40000,175200.0,Italy,Emilia-Romagna,ITH5,Italy
RUSSI,44.38113,12.05686,50000,219000.0,Italy,Emilia-Romagna,ITH5,Italy
MASSA_LOMBARDA,44.46061,11.81044,80000,350400.0,Italy,Emilia-Romagna,ITH5,Italy
ALFONSINE,44.51709,12.03605,96000,420480.0,Italy,Emilia-Romagna,ITH5,Italy
FAENZA,44.29017,11.90082,100000,438000.0,Italy,Emilia-Romagna,ITH5,Italy
CERVIA,44.28863,12.31477,200000,876000.0,Italy,Emilia-Romagna,ITH5,Italy
RAVENNA,44.44538,12.20523,240000,1051200.0,Italy,Emilia-Romagna,ITH5,Italy
LUGO,44.43684,11.9123,102874,450588.12,Italy,Emilia-Romagna,ITH5,Italy
SANTA_SOFIA_CAVATICCIO,43.95522,11.91678,5100,22338.0,Italy,Emilia-Romagna,ITH5,Italy
BAGNO_DI_ROMAGNA,43.87969,11.99758,7800,34164.0,Italy,Emilia-Romagna,ITH5,Italy
MODIGLIANA_TOSSINO,44.16691,11.80524,15240,66751.2,Italy,Emilia-Romagna,ITH5,Italy
MERCATO_SARACENO_BACCIOLINO,44.03249,12.19018,15000,65700.0,Italy,Emilia-Romagna,ITH5,Italy
CESENATICO,44.19135,12.39317,120000,525600.0,Italy,Emilia-Romagna,ITH5,Italy
SAVIGNANO_SUL_RUBICONE_BASTIA,44.11074,12.40297,139000,608820.0,Italy,Emilia-Romagna,ITH5,Italy
CESENA,44.16959,12.27301,197500,865050.0,Italy,Emilia-Romagna,ITH5,Italy
FORLI,44.23055,12.08778,250000,1095000.0,Italy,Emilia-Romagna,ITH5,Italy
NOVAFELTRIA,43.9014,12.29286,7000,30660.0,Italy,Emilia-Romagna,ITH5,Italy
MISANO_ADRIATICO,43.96617,12.71282,50000,219000.0,Italy,Emilia-Romagna,ITH5,Italy
CATTOLICA,43.95855,12.728,120000,525600.0,Italy,Marche,ITI3,Italy
RICCIONE,44.01321,12.63455,180000,788400.0,Italy,Emilia-Romagna,ITH5,Italy
RIMINI_S_GIUSTINA,44.05838,12.49592,560000,2452800.0,Italy,Emilia-Romagna,ITH5,Italy
LESIGNANO_DE_BAGNI_SANTA_MARIA_DEL_PIANO_NUOVO,44.66339,10.32977,3000,13140.0,Italy,Emilia-Romagna,ITH5,Italy
CENTO_CASUMARO_VIA_GUARALDI,44.83089,11.36851,4000,17520.0,Italy,Emilia-Romagna,ITH5,Italy
ARTA_TERME_CAPOLUOGO,46.4682,13.0255,4000,17520.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
ARTEGNA_LOC_PALUT,46.2304,13.1418,4200,18396.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
AVIANO_CASTELLO,46.0397,12.5678,24718,108264.84,Italy,Friuli-Venezia Giulia,ITH4,Italy
AVIANO_PIANCAVALLO,46.1075,12.5267,3000,13140.0,Italy,Friuli-Venezia Giulia,ITH4,Italy
